date,distance,time,heart_rate,speed,duration
2022-05-10,14230,2022-05-10T22:20:29Z,145,7.338100245110475,1.36275053024292
2022-05-10,14240,2022-05-10T22:20:31Z,145.239962111558,7.892190778472251,1.2670753002166748
2022-05-10,14250,2022-05-10T22:20:32Z,146,8.545658400961184,1.170184850692749
2022-05-10,14260,2022-05-10T22:20:33Z,146,9.200545060977161,1.0868921279907227
2022-05-10,14270,2022-05-10T22:20:34Z,146,9.793112723306013,1.0211257934570312
2022-05-10,14280,2022-05-10T22:20:35Z,146,10.225368436424345,0.9779598712921143
2022-05-10,14290,2022-05-10T22:20:36Z,145.54450326279343,10.423484889527519,0.9593720436096191
2022-05-10,14300,2022-05-10T22:20:37Z,145,10.355613241681853,0.9656598567962646
2022-05-10,14310,2022-05-10T22:20:38Z,145,10.025008120528481,0.9975054264068604
2022-05-10,14320,2022-05-10T22:20:39Z,144.54722415842585,9.670114824866948,1.034113883972168
2022-05-10,14330,2022-05-10T22:20:40Z,143.46907706936253,9.275173614950301,1.0781469345092773
2022-05-10,14340,2022-05-10T22:20:41Z,143,8.87935954692721,1.1262073516845703
2022-05-10,14350,2022-05-10T22:20:42Z,142.1866167306969,8.648625465159844,1.1562530994415283
2022-05-10,14360,2022-05-10T22:20:43Z,141.03295355808064,8.668041383694435,1.153663158416748
2022-05-10,14370,2022-05-10T22:20:45Z,140,9.024775236124714,1.1080608367919922
2022-05-10,14380,2022-05-10T22:20:46Z,139.88646540788014,9.629946641931543,1.0384273529052734
2022-05-10,14390,2022-05-10T22:20:47Z,138.90657866430055,10.205263237291426,0.979886531829834
2022-05-10,14400,2022-05-10T22:20:48Z,137.9634367293406,10.602857963347207,0.9431419372558594
2022-05-10,14410,2022-05-10T22:20:48Z,137.0536350801069,10.991405888649982,0.909801721572876
2022-05-10,14420,2022-05-10T22:20:49Z,137,10.975420137886712,0.9111268520355225
2022-05-10,14430,2022-05-10T22:20:50Z,136.2371642116264,11.0455251221398,0.9053440093994141
2022-05-10,14440,2022-05-10T22:20:51Z,135.34197769142898,11.170854545720879,0.8951866626739502
2022-05-10,14450,2022-05-10T22:20:52Z,135,11.406724693333913,0.8766758441925049
2022-05-10,14460,2022-05-10T22:20:53Z,134.60975389945966,11.688416208991793,0.8555479049682617
2022-05-10,14470,2022-05-10T22:20:54Z,133.7737839288252,11.962152826103324,0.8359699249267578
2022-05-10,14480,2022-05-10T22:20:55Z,133,12.224396132660933,0.8180363178253174
2022-05-10,14490,2022-05-10T22:20:55Z,133,12.712519954694093,0.7866261005401611
2022-05-10,14500,2022-05-10T22:20:56Z,132.3987454877896,12.980674927604094,0.7703759670257568
2022-05-10,14510,2022-05-10T22:20:57Z,132,13.209129070039527,0.7570521831512451
2022-05-10,14520,2022-05-10T22:20:58Z,131.8959556225823,13.40953900937097,0.7457377910614014
2022-05-10,14530,2022-05-10T22:20:58Z,131.16040440332782,13.595248166605892,0.735551118850708
2022-05-10,14540,2022-05-10T22:20:59Z,130.4374775211947,13.832658075473876,0.7229268550872803
2022-05-10,14550,2022-05-10T22:21:00Z,130,13.907788825168819,0.7190215587615967
2022-05-10,14560,2022-05-10T22:21:00Z,130,13.919341371496689,0.7184247970581055
2022-05-10,14570,2022-05-10T22:21:01Z,129.28714402219265,14.02746293894516,0.7128872871398926
2022-05-10,14580,2022-05-10T22:21:02Z,129,14.05079896820877,0.7117033004760742
2022-05-10,14590,2022-05-10T22:21:03Z,128.86409930153937,14.057947795636252,0.711341381072998
2022-05-10,14600,2022-05-10T22:21:03Z,128.15090503070581,14.021427761952534,0.7131941318511963
